id,x,y,cpu,memory,storage,bandwidth
54,0.3947920854659962,-0.2107019557930158,909.7818109281075,587.2157177878969,140.7521158487848,98.67058925455127
55,0.6827724051587404,0.3807805974310964,873.7433555522834,255.58463030187298,193.5849347912938,66.11763483235296
56,0.0395517094334226,0.0503703332960268,233.88794011780516,1104.9291565831436,282.9625122442237,98.68724025393537
57,0.2592516990369323,0.8042641750072084,425.4310721977588,646.7197501347466,182.18090394909217,89.74578971619005
58,0.4732544281576899,0.1282987690517977,656.898148982665,98.5780930756128,240.95232192893303,109.98154758677276
59,0.2800939238830185,-0.482091239102174,889.7406686295137,706.8690685073278,257.8369351645738,71.91977532513745
60,0.0363798644645058,0.63222941713871,364.0070887856284,169.8872338173009,170.9899317237497,116.48966674888483
61,-0.4875679333370625,0.5676497440079356,470.0831009126687,749.8382061575866,215.26185555896396,150.03158364422418
62,-0.1418027606723583,-0.3152035983077806,137.35206040038122,872.134877698759,52.867333945574615,95.70018627974376
63,-0.4144544721469234,-0.1547301968423811,104.87256953908405,220.58185499357546,166.01576645833705,112.59611433339627
64,-0.2181756827049416,-0.6122463102635405,830.8257158748266,807.8711263813254,205.40904770832086,122.1428320994759
65,-0.2317376523481796,-0.2359220563856784,1027.3232829719486,626.6222129117757,154.613769648535,86.02014538380995
66,-0.4188156092955438,-0.4332078963542727,511.1556409963895,761.3517128901259,301.61745757850275,106.7171578659384
67,0.4416126766992665,-0.3877382906015463,899.8554105329551,1115.1400415217738,145.30629841112236,99.7167914235907
68,-0.1165980438283848,0.0263294967785487,667.8747625963814,409.96136404851103,195.84034919708853,102.53294666921737
69,0.5339837822040413,-0.3625989498112426,304.0346070230506,242.6196744688602,224.97293376098742,73.71442232934207
70,0.4675068036547781,0.0164502121083208,667.7878753052223,197.9232024519232,291.8618687714161,100.11125359642381
71,0.1988361486976835,-0.3872441717223797,1093.0243019949307,222.185666203604,145.01431300350714,115.7830694599562
72,-0.013713280560205,-0.3315902665504657,524.2325186874647,465.3591012936969,277.66729692058146,147.3308894712009
73,-0.2911224132928838,-0.2367524856089029,1102.6400675295295,603.0428760590951,218.82229032312154,131.05056608673956
74,0.3588169196356604,-0.245285085622386,409.5922813205433,581.8230797932556,168.20428870489746,170.5674252724084
75,-0.3390888867498174,-0.4457895507534596,834.2144358600397,763.0381684176963,241.88553051003697,73.90183418023446
76,0.1070041134631464,-0.4417675175965831,568.6386908663214,495.02005686580924,228.45990743361506,128.17263249530583
77,0.3918847832707421,-0.0816906483501468,429.1191543512232,969.2248670520007,187.6652303925276,105.36837225877841
78,0.0836030812698506,0.4135765756941783,570.3422185687596,403.618348257286,221.86266355240244,171.7795134569099
79,0.2782777701612252,-0.3843242243055697,181.1246749933041,1386.1849726972014,198.6337864767111,72.54642068840795
80,-0.3878321660115037,-0.1883587421564315,457.7908815452196,696.7017056241301,224.09386860077223,71.50634348545151
81,0.4935563093646373,-0.1621075890922127,666.2399927033356,208.57467214847185,252.09481889947944,79.46091464102791
82,-0.6846427233774395,0.4777610810888902,1071.2888772742053,138.2158572128762,299.24950609550325,29.001925960529277
83,0.2527092075919421,-0.2575347517132689,349.8778551732307,649.5637614046028,155.1225152171341,81.89822032800208
84,0.271752961233532,-0.2240379931682197,244.99152271292633,417.17890307902485,327.1689580122491,74.1737362965292
85,0.3879518116061833,0.0078749770335583,355.84569381823746,725.7798500177314,118.66641376195702,104.27783079261881
86,-0.0620043122935382,-0.1579503406435632,868.005067656185,646.5237861778385,210.55296456461818,110.61166027297388
87,-0.1739104174779784,-0.542217415243146,655.9901993561343,466.7656514533756,248.32741636003445,161.398715608439
88,0.4326582944687549,0.6469855268864556,345.7253902021403,211.98631546111494,232.64168457638806,130.75774276060224
89,-0.1179261905158312,-0.5844945294709152,722.6741451432232,7.928372691656648,186.51772754093895,80.20526976668029
90,-0.0552534073862831,-0.0543668428292467,572.2636929584364,343.75297655548843,207.67754429688085,69.563690273628
91,-0.559816225973928,0.7074991307499993,887.2469687462551,772.6555530544952,193.13747854436585,115.58185882394818
92,-0.3779470382483524,-0.3577287386615038,283.45897643142746,561.2169281344605,188.21911718774746,55.60206762308682
93,-0.5267405788473272,-0.5979492543401386,418.76335039830343,80.65869314872998,261.6632666636574,159.91880649253895
94,-0.7118476415602462,0.3898511853586618,395.4726521798739,547.7489505186584,236.52189207776223,138.3378717667653
95,0.5898121969213739,-0.0484512043307133,8.267708484826812,617.5815636824615,182.93424035975386,83.77092088765724
96,-0.2314731532674547,-0.1012700914657396,644.1974612881329,199.78541248822114,264.21512830039507,42.59756560683319
97,-0.4691593709376284,0.3312559534803503,631.5250166990147,541.344342916234,233.9844140523076,144.11134328287358
98,0.2345866857952518,0.1227523379906005,539.0279962051493,509.90156720685343,259.7880765285201,95.50888613792249
99,-0.0420926315903085,0.2536567072160514,452.4005323001432,114.48876544247634,250.4359415980676,140.27004469211982
